,a,b,rho
0,5.8244259166458106,5.9223288713556945,4.67709343985423e-05
1,0.9980374029718212,1.0891472325014278,0.0015055172528325768
2,1.2895988308140791,1.3786051199136193,0.0008752637515201268
3,2.3771372583271226,2.4737926064055076,0.00025864081479489044
4,1.2617944175391083,1.3567470726665514,0.0008688501116275593
5,1.1145975828203714,1.2088958865808328,0.0011740770748616225
6,2.3419206810248134,2.4273215947863664,0.00028546639422095564
7,1.7288355824408932,1.8174584825796336,0.0005396497726856097
8,0.7952458321068329,0.8911764958876843,0.002059300525287171
9,3.6016441368296546,3.6975183210108913,0.00012179110457772314
10,1.9054024044081055,2.003875227097826,0.0003974031728486338
11,6.076453910913913,6.168518109859418,4.1688226520065764e-05
12,2.9121449249151357,3.008380386984253,0.00018265356723835003
13,0.7948917165218164,0.8941413654512241,0.002000074747140992
14,6.0583151409807074,6.145386477284133,4.17804861462745e-05
15,6.070611291872091,6.16751375816538,4.176290188533383e-05
16,4.042563301391011,4.128751146164518,0.00010533439057669347
17,2.3287829306932473,2.4223516313893922,0.000277845715709133
18,1.1492472989797287,1.2475280525078356,0.0010434245801311626
19,3.4011068773295556,3.4855389531837986,0.00014024641526456217
20,0.6559920673840699,0.7603196742881,0.0027319051135361737
21,0.7359466615321285,0.8356859017754891,0.0024100456131967265
22,1.8157714115536951,1.9082006541008272,0.00044530960420236746
23,1.2518772124595214,1.3484978492507993,0.0009126045610348166
24,3.5230319015929927,3.613525219711809,0.00013124373106195077
25,2.3422838026864827,2.4274015379525666,0.00028621791408304674
26,1.2411702757503291,1.3418516230015538,0.0008674430368318731
27,4.27039733170049,4.356457276236408,9.304492989908652e-05
28,0.9634690171833561,1.063090008129442,0.0014128002709250676
29,4.684984062996677,4.775394820542792,7.115905850618609e-05
30,4.1907575785414695,4.274382553747041,9.273554615046864e-05
31,4.803611982202292,4.888963708332171,7.068098532608924e-05
32,2.5669172060637195,2.654694087147051,0.00024129496498507264
33,2.0886340853949625,2.185157012089099,0.00033130001388847807
34,2.4792524957850555,2.5782645226095777,0.0002451731521860312
35,0.595730784169249,0.6924883475276293,0.00342929647808506
36,2.991742209712419,3.0804072501410094,0.00017602973726193793
37,0.5659675479469433,0.6640816639827846,0.003940045677949422
38,4.76811361001179,4.859531794966086,7.158166274966238e-05
39,1.4639479120999939,1.5550007626385238,0.0006612187948152015
40,5.152521121786957,5.252176044046787,5.727347641011904e-05
41,5.835941308914331,5.9310315114867835,4.5621315365416137e-05
42,2.1422542493905725,2.2422129527590102,0.0003277512486455692
43,1.431032873667042,1.5234449670807708,0.0007383451672722652
44,4.367543384962507,4.460256155513096,8.771925222938127e-05
45,1.0930915557383551,1.1848123496568952,0.0012051120724886632
46,3.4839776571831154,3.5714565248994496,0.00014155804893699277
47,1.3649331788118682,1.456585385609341,0.0008183073935266238
48,3.418449111700479,3.5068252102261885,0.00013567187829858108
49,3.112855452750609,3.201520028003456,0.00017328809814601054
50,5.313706084297421,5.40056909143747,6.0418419690779766e-05
51,1.324394913698915,1.4274209344153952,0.0007671637205776094
52,2.8214294814128857,2.90812174639536,0.00019846315073595577
53,0.7505952945863805,0.8465240049112817,0.002285104116354738
54,0.7972652928500272,0.8913736222572323,0.002012024962253901
55,5.096276388013599,5.183451186694818,6.667589296250886e-05
56,3.9150968191419615,4.007154069712675,0.00010245820344236712
57,2.1994698881082457,2.2930660244886854,0.00031692837732209323
58,0.783235114187399,0.8847380980453071,0.001977724210150683
59,3.489103982909451,3.581167131336547,0.00013306506381466576
60,2.40184159851902,2.498015322225005,0.0002749168715459704
61,4.156223030968022,4.253080319496321,8.549812616546859e-05
62,5.305357062391453,5.393678383219167,5.7429275430364024e-05
63,0.8707565985619353,0.966492356369481,0.0017349022873087128
64,0.9235033690767046,1.0184120681334412,0.0015280094220023056
65,5.560971873544606,5.652385476907631,5.025828204273109e-05
