,a,b,g,d,l,k,r_V1,r_V2,r_I,distances
2587,0.92,0.27243927447325633,0.16544670225377806,0.5861323036196322,0.10501213376440457,0.047619047619047616,0.22563988718483263,0.13171032641939195,0.12101772164408095,0.07337102887758921
2588,0.92,0.8287432074449066,0.1732892078166182,0.8725000524611397,0.19848574236140723,0.047619047619047616,0.20732818378442425,0.08384334915602375,0.07668785464612779,0.08691390837473703
2589,0.92,0.6154763039243446,0.11009833649925589,0.623014041962881,0.0026372564372399987,0.047619047619047616,0.15753459054367444,0.14580488585282572,0.06553203670165907,0.07695556237872307
2590,0.92,0.08377646245659989,0.0752842314437383,0.07265423195078768,0.20665568436738965,0.047619047619047616,0.22173004380064051,0.02943087766796255,0.07635552191478935,0.039692000198263
2591,0.92,0.2882750988153512,0.22671462257601654,0.5488962749120886,0.05445715277770427,0.047619047619047616,0.14264957722323787,0.04802487372080908,0.08725505027660165,0.06539354490352722
2592,0.92,0.055129358800620115,0.1641583314765609,0.4756323763365645,0.1504773059292872,0.047619047619047616,0.16472808342496204,0.15709336631245835,0.1348548320021087,0.06521404016133425
2593,0.92,0.33054891990868684,0.24629468415631883,0.5485965330167816,0.10522435878078659,0.047619047619047616,0.26954048227856114,0.1664613472055418,0.10649209882409114,0.06365790786285876
2594,0.92,0.14061570835101034,0.07171067451428659,0.4066079044086126,0.14879783535709398,0.047619047619047616,0.11942782622876381,0.020903814610666198,0.10547505959193733,0.06415777050991409
2595,0.92,0.3683922932342004,0.12316349811540295,0.18007472165557692,0.006373693034463612,0.047619047619047616,0.12403763405786851,0.08506069693748661,0.04844311629653854,0.06612099918044126
2596,0.92,0.1266881130028874,0.180440617483895,0.6641775627321225,0.17611651425605046,0.047619047619047616,0.09925978894846514,0.07575685316674695,0.10581701875055355,0.047652754530358464
2597,0.92,0.7592060145400847,0.0694577405609273,0.8549795628245265,0.06822416893888941,0.047619047619047616,0.10779098986761183,0.08815202619280638,0.08373910441312048,0.08790055356904328
2598,0.92,0.14571997581946322,0.1983195797973995,0.09608459609430109,0.15546775133516497,0.047619047619047616,0.07078378893426047,0.017555710666082646,0.07403178872670799,0.04998595033136743
2599,0.92,0.1593231125847171,0.07997091510035277,0.762807609893064,0.003531009957446013,0.047619047619047616,0.29486147659634104,0.01490022216149834,0.09646196088881016,0.03501508227276371
2600,0.92,0.2376065080574985,0.1672699152483086,0.6283308561469564,0.1803876133945726,0.047619047619047616,0.2575594170879199,0.11496614237118966,0.10594351910263967,0.06130418553196836
2601,0.92,0.19504017343393737,0.13243704273648738,0.15947610936626078,0.024932570443083557,0.047619047619047616,0.04717202518835308,0.03940659374717977,0.0686203915177292,0.06210433294305708
2602,0.92,0.14038043902594236,0.05559851277529948,0.2077420381761742,0.07740866797511739,0.047619047619047616,0.2912551236431118,0.29087029069669407,0.10191433628827277,0.05588167321761243
2603,0.92,0.11828949478603729,0.11230094419034575,0.03895868884836973,0.16657584837184775,0.047619047619047616,0.22696927366970593,0.0025560000551494775,0.05787763731996566,0.03410510141441176
2604,0.92,0.28663390696093866,0.215773345226688,0.9697811959680884,0.11787040514542946,0.047619047619047616,0.2200066192398707,0.061808019382110335,0.11245460739562509,0.05353452112598002
2605,0.92,0.8605961682126138,0.242628332239049,0.8745542366156208,0.21413765767731252,0.047619047619047616,0.03952939262809763,0.009168313286288504,0.07724088274359335,0.08539055021548103
2606,0.92,0.3897410107639498,0.19084341033315055,0.8963713565308032,0.14927687007890958,0.047619047619047616,0.03031339475178687,0.000720626637128032,0.10289194986840065,0.07316671032152472
2607,0.92,0.14452858794075815,0.07507458291525682,0.9192443202825564,0.08371563257534387,0.047619047619047616,0.2752401792823215,0.13136287956085238,0.14050135386726953,0.0792949867892346
2608,0.92,0.1011678504522387,0.19769740157801668,0.983015144206177,0.0028634319434549804,0.047619047619047616,0.1622949565579274,0.07491445534984895,0.10809119056015917,0.041691207447834916
2609,0.92,0.25069430465577835,0.2075299685045378,0.8924509644935166,0.06745658293372511,0.047619047619047616,0.05852782289951729,0.03991862541483015,0.07739115994847524,0.08352566509875903
2610,0.92,0.17429965155657356,0.2429959999343726,0.483768999294363,0.0050647401354747545,0.047619047619047616,0.21783049944188712,0.123719345282041,0.1308391099327753,0.08030259069551708
2611,0.92,0.6378313083931382,0.08072834572518753,0.9905009956882851,0.20185630441736466,0.047619047619047616,0.0952361588286185,0.0759597069885359,0.08814857199031516,0.06489518688123208
2612,0.92,0.47971066183125366,0.08346461178903877,0.7505507984603434,0.24790129106677053,0.047619047619047616,0.18323437382175886,0.15348535023535545,0.09340251264535226,0.07480613227367298
2613,0.92,0.5057972754854568,0.1869047491455723,0.6309837410585659,0.17932198547382816,0.047619047619047616,0.24428070973382443,0.030627536408789305,0.0781045476884003,0.08486711859754698
2614,0.92,0.15087617836043501,0.19958483543810657,0.49011205665725444,0.0005739326759202357,0.047619047619047616,0.138877131874666,0.12614471616580558,0.10018116859007921,0.05310553412322584
2615,0.92,0.6669809538699877,0.0655635172350092,0.8110272879557945,0.09695913595940142,0.047619047619047616,0.18731957325764553,0.16458799902560012,0.06785163114126352,0.047775240188052
2616,0.92,0.8823772458987259,0.1145135813712823,0.9990877379033709,0.19800778603428218,0.047619047619047616,0.03551835257324034,0.015368353686032189,0.08833247314033095,0.08041736568829823
2617,0.92,0.8378018034820153,0.071617758631861,0.7266636674607446,0.04011998491026911,0.047619047619047616,0.25814841090380325,0.03872589464898658,0.03514504301575473,0.07323947169491142
2618,0.92,0.906572575844768,0.16077654053528667,0.9755476817851274,0.019171236485169524,0.047619047619047616,0.07297042493660642,0.06210134781589633,0.07386991608575669,0.054290968336493745
2619,0.92,0.21386652967577152,0.15338245882513105,0.7230495004158464,0.009633365571269564,0.047619047619047616,0.06751437907778078,0.01649599831756078,0.10549006200921415,0.06491665962141024
2620,0.92,0.364221172231513,0.058681908470916234,0.6072501293451655,0.0718252194734588,0.047619047619047616,0.050478430617813895,0.007578433939671317,0.0943530008420461,0.07469142456345416
2621,0.92,0.5317575075518742,0.06686674187493141,0.5055220232438555,0.0733240812215381,0.047619047619047616,0.18761492184124734,0.17098259448717085,0.05765075481335282,0.05740492167127657
2622,0.92,0.30993793989773877,0.07199856681882442,0.5547069681654369,0.045610762756674667,0.047619047619047616,0.02310391645635934,0.01294504446620665,0.09238380016134629,0.06913701885512266
2623,0.92,0.39563944981299937,0.18518913494021538,0.6203563507452413,0.010329014180763318,0.047619047619047616,0.19453788274735165,0.15423293429213897,0.10352520780009046,0.07079005156227809
2624,0.92,0.8021944282447885,0.14814248053699364,0.7508837246429748,0.007751882883715477,0.047619047619047616,0.14055609394045107,0.014513419325777878,0.06767998364745752,0.08716135017907388
2625,0.92,0.05037138483567163,0.1854013381429514,0.9583825850343289,0.11161162154841456,0.047619047619047616,0.2687173528879363,0.18155300364281865,0.1097901442469512,0.06955369081447989
2626,0.92,0.13343154919196498,0.14935493802459376,0.07314181627911276,0.11204023350167619,0.047619047619047616,0.20157006803441105,0.13487943370015787,0.0963213208266685,0.0801234349548533
2627,0.92,0.24159588266624543,0.1553295590248932,0.6511903931063626,0.2007808482806311,0.047619047619047616,0.21896986094499338,0.06199646156251283,0.09603381163524781,0.06707395106905528
2628,0.92,0.551282911171097,0.12058287610045165,0.571220611613086,0.195545110585069,0.047619047619047616,0.25620995379188144,0.09768568786309886,0.08136940573413502,0.08785067748163951
2629,0.92,0.49655284782138354,0.08182458263058878,0.5939993250866306,0.0010939779674539463,0.047619047619047616,0.27687631593050055,0.11133762027394524,0.05026900955637903,0.06147493652957696
2630,0.92,0.37129780866681916,0.16077823037507413,0.5849310263059361,0.07220092043150228,0.047619047619047616,0.19198814118746724,0.060834483352066794,0.0926599775193002,0.05696602337751534
2631,0.92,0.12621021566246263,0.24407721034881108,0.9860543330708373,0.031440122707569323,0.047619047619047616,0.2202885685294308,0.05943434068559606,0.11681693749160675,0.04543997108364542
2632,0.92,0.49662238839604,0.10790051377301427,0.6572904596416081,0.057894793727083727,0.047619047619047616,0.05269322598244164,0.006769381168751967,0.06659291996114983,0.08600274805668405
2633,0.92,0.7725989247975089,0.17210614719195128,0.8928337451193813,0.1493857029677268,0.047619047619047616,0.11223307490601747,0.0684379737175979,0.08780419638816055,0.07620298982159893
2634,0.92,0.2851141512724895,0.2349333237820298,0.8436856183492493,0.21244757276732223,0.047619047619047616,0.29627201857384394,0.15217258633274094,0.1139932453106516,0.059623175168588574
2635,0.92,0.7502849218658487,0.1453477054050914,0.7347101109160687,0.07671482988580666,0.047619047619047616,0.05515683809529739,0.054478396614935226,0.07231756129191132,0.0747410060873105
2636,0.92,0.16361344144812667,0.1792186540517795,0.14400085134114582,0.21001780894441135,0.047619047619047616,0.16878165950805196,0.02069233499631772,0.0934193188044955,0.07443707399779106
2637,0.92,0.2115237472354004,0.2008228389985524,0.48125946748846604,0.15429004921539738,0.047619047619047616,0.19329536669126485,0.1307178702076249,0.09978218441029081,0.06767958727318271
2638,0.92,0.8118149416822686,0.18386208006358778,0.8417845193310718,0.16941526745483104,0.047619047619047616,0.2761077217443606,0.2385559615388856,0.07251504710443411,0.0882563487019622
2639,0.92,0.1669623270893345,0.08518188951434985,0.09263875870283045,0.18895136671431964,0.047619047619047616,0.12881429976917255,0.09405349725298094,0.058731717094890064,0.04109663554929772
2640,0.92,0.21408626203411502,0.052665789496659614,0.6948572536131392,0.02969470447474437,0.047619047619047616,0.1449231741146929,0.12521303043748594,0.12129952035996173,0.08390074982857332
2641,0.92,0.46835851900897985,0.18959006606601314,0.5877932810230079,0.23599145373947575,0.047619047619047616,0.16731629024887995,0.15563795201438693,0.1072003659718146,0.08423037682280043
2642,0.92,0.9763550040520692,0.23354347503553707,0.7719048127580136,0.004544906541273069,0.047619047619047616,0.25098806936031776,0.025483496319750575,0.0292296875643316,0.05712620028750826
2643,0.92,0.2357632018309645,0.15487209508152336,0.23394989619804873,0.21597433448560507,0.047619047619047616,0.062041357839903374,0.0007009295929815655,0.08382086519668044,0.082227371223252
2644,0.92,0.5949549916110086,0.11421513679862681,0.8035336227210867,0.18940495557554,0.047619047619047616,0.007994269051205094,0.006695432129630893,0.09509042528406414,0.08294847828356765
2645,0.92,0.09898267830661014,0.2237929908782587,0.8190908303771129,0.23539956009021415,0.047619047619047616,0.15282849597280498,0.12385522696336936,0.13463308345293762,0.07357553337701928
2646,0.92,0.7939530303169453,0.20850982582812672,0.9803490886895879,0.041718221687953805,0.047619047619047616,0.06847634466186188,0.04214620598090576,0.07368953255236053,0.052392683949246455
2647,0.92,0.2866576673373112,0.10245096544121857,0.8472046842646628,0.049410729989979,0.047619047619047616,0.16879676861855145,0.00031211460582069043,0.10421341916047183,0.06293238456149397
2648,0.92,0.7172626936985637,0.19091830033380208,0.7691680700525996,0.045502221250369485,0.047619047619047616,0.22539211347817775,0.2068793356456294,0.07458477056252355,0.071873835042788
2649,0.92,0.3702150915120227,0.060837133888868446,0.5459946738192779,0.11747318867771386,0.047619047619047616,0.19986865386415684,0.1975490932297889,0.10867700338975192,0.08070622264953076
2650,0.92,0.3127740233457892,0.05368501168508802,0.6521343862921928,0.14537234408290026,0.047619047619047616,0.03926439742297959,0.009943092010399812,0.07691096922728055,0.0746301858369738
2651,0.92,0.4756409927518923,0.0706960487925764,0.514557776354595,0.07059488451189758,0.047619047619047616,0.2155908296344257,0.1761380075342175,0.05260270483122505,0.08436335042140874
2652,0.92,0.14142535168884257,0.057427635588972105,0.9562686669727066,0.18596725723398885,0.047619047619047616,0.057626949174300474,0.042972919745965184,0.11555574978559058,0.07344909466262961
2653,0.92,0.22267833762696693,0.1386903896622243,0.5583879396207542,0.14605065727810634,0.047619047619047616,0.11078990304987722,0.060354958681983546,0.09261491216324105,0.0609200508304629
2654,0.92,0.32298753452196216,0.13370770407773896,0.47496231058980043,0.07072242059459805,0.047619047619047616,0.0376595607845213,0.014591622113604326,0.09239316293915535,0.0763652080684716
2655,0.92,0.7467503735462045,0.12814623340657622,0.7914365179712842,0.20412290195881902,0.047619047619047616,0.037404053720244856,0.01600364755973391,0.0788759372535385,0.08485463891035266
2656,0.92,0.12219138341026017,0.14511684971614985,0.44909523301226795,0.12232590409750005,0.047619047619047616,0.15988614827497827,0.1487569714896094,0.1114615679834792,0.05180076286083456
2657,0.92,0.17066984985490632,0.1260691826396705,0.05993593696533417,0.23141679534438422,0.047619047619047616,0.28695313362470254,0.011042557555662606,0.06790941406534695,0.06900398137707774
2658,0.92,0.07193441612021514,0.17245708139017663,0.37485826912421294,0.08418849238199022,0.047619047619047616,0.17888329277528847,0.12341167051503436,0.09220498100730275,0.083057853093908
2659,0.92,0.4873832311817543,0.11683363300670824,0.5233880198140144,0.029694974774485072,0.047619047619047616,0.017545360324879865,0.0008209042923666539,0.07176635912759266,0.08650914430594706
2660,0.92,0.32025291575863785,0.21400001645509897,0.7999326708737612,0.19166588469356985,0.047619047619047616,0.18354881076806667,0.10874085786595487,0.1119062474005128,0.058327184199794116
2661,0.92,0.34353362504514134,0.13399002591291492,0.9248139083208544,0.030078101651620254,0.047619047619047616,0.07460141818128176,0.0515063983227979,0.08404962223916626,0.05231653031904505
2662,0.92,0.8911329719155098,0.23535181812302391,0.898999914916828,0.24454568971876312,0.047619047619047616,0.10787842893385406,0.015331745879537884,0.08511468592379988,0.08768637997716906
2663,0.92,0.14765568753939312,0.06985904731791462,0.8244719368069321,0.16587283333852632,0.047619047619047616,0.2033320705785874,0.0762958363730341,0.1052454594133185,0.04935838616815525
2664,0.92,0.13503426835965776,0.11951721506984347,0.34057087208208303,0.18363094304570346,0.047619047619047616,0.2518594387650444,0.11169912633960943,0.10388446927761621,0.06455698928902157
2665,0.92,0.286895317816487,0.12778994399315627,0.7716511589908658,0.027502249598532702,0.047619047619047616,0.017336056408477952,0.001713324830502542,0.10634613161896819,0.08396268843871627
2666,0.92,0.24075072869434722,0.16603250118520835,0.1856586014148882,0.14533507482969055,0.047619047619047616,0.12012945165650611,0.05083661676682969,0.0679623436498283,0.08297993518587925
2667,0.92,0.6178593792777071,0.10397463566868502,0.30277876234731815,0.041580470041828355,0.047619047619047616,0.23134548949144143,0.13724923502174502,0.02897100005018826,0.07036743531637787
2668,0.92,0.7092537680804551,0.12827550802176635,0.878875849977172,0.0925112181337194,0.047619047619047616,0.18531766133604774,0.06329988664698931,0.054981991623160885,0.07430515275065301
2669,0.92,0.5577143029044793,0.11257611484321024,0.9506356278750718,0.13995588100297918,0.047619047619047616,0.264817092728049,0.24872942309742327,0.07358416756049435,0.0800821798243775
2670,0.92,0.36820511281591856,0.08542125273707118,0.9520032827798162,0.1230139115139608,0.047619047619047616,0.036852863334749776,0.027024914277048395,0.1092148949525802,0.08309995549981225
2671,0.92,0.38983049591103563,0.20186071920002463,0.6292247193802625,0.24027696492740677,0.047619047619047616,0.14580529851278978,0.0004401844661558002,0.07839569804939922,0.08757248652529499
2672,0.92,0.762766254241492,0.16660932824064267,0.6187703533094655,0.020906298902279907,0.047619047619047616,0.13157780842947728,0.10975827394730005,0.06840857035604857,0.07776135680504068
2673,0.92,0.3268271707210992,0.20491649144005902,0.9877519482993115,0.13120712245692281,0.047619047619047616,0.10381962594604711,0.08932414971054997,0.11009308827006083,0.057142296391816484
2674,0.92,0.1498722497970894,0.059406926038421015,0.1884833220122173,0.16615816553211932,0.047619047619047616,0.06703713172367702,0.044652781355090036,0.08361421488136823,0.06276724193714259
2675,0.92,0.12512209057902274,0.17187198384587082,0.6175749428758722,0.11033712197740975,0.047619047619047616,0.14410151112667655,0.1242530818044872,0.09893179263060131,0.061579835408850314
2676,0.92,0.15965143224411849,0.19411341648695185,0.5155580707406473,0.02680020065796418,0.047619047619047616,0.28066542075889866,0.0998343709042057,0.11302215802659422,0.04794322765322106
2677,0.92,0.32286322194921147,0.0688873182421894,0.763477582927826,0.01631781018182976,0.047619047619047616,0.2557670068619284,0.04430689164279851,0.05817381610424779,0.08619136419283724
2678,0.92,0.9669653907359588,0.16314485451403796,0.887553798875379,0.047626418651893654,0.047619047619047616,0.20334849405083955,0.09059360361840187,0.03778311733728707,0.05097158588204813
2679,0.92,0.9084937180588575,0.18463750574176913,0.7759911469613622,0.04239242933154003,0.047619047619047616,0.18753509846083619,0.13723847098049377,0.03797332632945514,0.05527774212752524
2680,0.92,0.06268667060838246,0.18816437750060894,0.9846479665734312,0.09880682746281536,0.047619047619047616,0.1603651553684696,0.14218297061973495,0.11247893596241433,0.04474268953589685
2681,0.92,0.6447431372280796,0.2161577351786635,0.7264288894384724,0.1264406046375326,0.047619047619047616,0.15567298949091046,0.02028284387430962,0.06948334432907163,0.08347554538236636
2682,0.92,0.2041009446068262,0.2120042399094217,0.721171929944835,0.05395007579906247,0.047619047619047616,0.28379586311915916,0.06901998418648979,0.08983945839205966,0.08066983535032773
2683,0.92,0.09196549117461474,0.1551228460331943,0.618343827426256,0.0008564287761152756,0.047619047619047616,0.2609291648162278,0.13833470109015755,0.09583941761160346,0.08194961773568371
2684,0.92,0.4558228544685735,0.2372917040174365,0.7679031604431319,0.0350283335352517,0.047619047619047616,0.1366153826285791,0.026975782593086386,0.08329556558846858,0.05300456730621186
2685,0.92,0.18448617564954106,0.1450097657737331,0.3534655915404382,0.1884650780146915,0.047619047619047616,0.22531837853967038,0.053273482994074375,0.10308587389574181,0.06442644907668867
2686,0.92,0.3458069874493463,0.050981680371495024,0.14662993505042532,0.23245709590541477,0.047619047619047616,0.1353104162000686,0.07148401062920569,0.03260949670086587,0.08313976899781149
2687,0.92,0.2322250048434652,0.18344142444503408,0.8756854632588468,0.16083313601391783,0.047619047619047616,0.19995414924643798,0.04273796713228929,0.11056238938618855,0.052083346555762466
2688,0.92,0.45642275591799825,0.1312841603374335,0.7510277951247496,0.17595461870098864,0.047619047619047616,0.17732780614364096,0.0948166151533167,0.10995871113651437,0.08264208022331083
2689,0.92,0.4893518924592769,0.2310796892278793,0.6251927612640024,0.22044164699867322,0.047619047619047616,0.07991854124317689,0.022375106357094412,0.07922906108786273,0.08322423031825195
2690,0.92,0.13253562024845558,0.1331005370883086,0.3141729830194291,0.22500709509913422,0.047619047619047616,0.15134220429619535,0.03928968518848003,0.08171451254610357,0.08645221817914665
2691,0.92,0.22993195852569842,0.17834295121438998,0.3755745455073022,0.05445936456038053,0.047619047619047616,0.2722775983053185,0.2593833731452983,0.1167861294955953,0.060243289869347245
2692,0.92,0.32978248221852413,0.2237517614964642,0.9357314827374451,0.07782799812133481,0.047619047619047616,0.24525856828469375,0.18733444001991842,0.10431395107039208,0.05182124368508242
2693,0.92,0.3283921905409013,0.1552571732550978,0.7211116170198685,0.23816092667809907,0.047619047619047616,0.1263422272060073,0.05850850272914091,0.08499807973429027,0.078548519192823
2694,0.92,0.36849264514217084,0.12810141015394672,0.30886175891611567,0.050525836325891665,0.047619047619047616,0.15407987189748446,0.10607136841337045,0.07771935786675903,0.07761286972652238
2695,0.92,0.6406305892083773,0.24063547624667825,0.713963989190471,0.172622318794234,0.047619047619047616,0.29000745001145145,0.04974456840285692,0.07505151431104333,0.08738223177488434
2696,0.92,0.42773234251289644,0.14576425194622827,0.9411962974716115,0.004463724409903391,0.047619047619047616,0.2177164082348901,0.21739352909942136,0.10311904651982698,0.08877555689458205
2697,0.92,0.42802503292391725,0.24769975845023157,0.5254080811520981,0.24308849741368582,0.047619047619047616,0.229782459485501,0.08256227756457425,0.10035233665858398,0.08176590644432347
2698,0.92,0.8475871305392622,0.16959874816731652,0.8710059097273114,0.1273343045426631,0.047619047619047616,0.15057398157554777,0.04607137949725005,0.05967583927655493,0.08526706448956352
2699,0.92,0.4702889636294462,0.2345157163022203,0.427733006529994,0.04087354684355726,0.047619047619047616,0.18733035058471129,0.05425796960848527,0.07574432987952617,0.07069387236585176
2700,0.92,0.43262361562865537,0.15253093630489273,0.5338597927011629,0.05577684005006184,0.047619047619047616,0.0380323175781056,0.006523927367950836,0.08986412416140074,0.0820795924537076
2701,0.92,0.1925652713249792,0.1676437133325962,0.5498229499793937,0.1794656327451266,0.047619047619047616,0.093733779948959,0.02521529166796114,0.11720583434015772,0.08934579472450214
2702,0.92,0.4011181942724177,0.21296982715664986,0.6441697014861373,0.22459452004311506,0.047619047619047616,0.2556237387609531,0.2377203414471751,0.1104221181274482,0.07315659976112437
2703,0.92,0.15956958452284087,0.05175780828120265,0.942520575479907,0.24792374581840082,0.047619047619047616,0.11660493915892763,0.03661227044026164,0.1017829058982541,0.04645710561089672
2704,0.92,0.06500609527455178,0.22538907758059717,0.21927091924445197,0.11563147062565132,0.047619047619047616,0.12931665079894986,0.03698242949197837,0.11477043239088189,0.06653905308077403
2705,0.92,0.9385875326629181,0.1228776152834422,0.613504508829748,0.06330925389050193,0.047619047619047616,0.22995034127012098,0.03473744024165462,0.04278863006961936,0.09360764754773172
2706,0.92,0.12856470221862787,0.16604046647198678,0.5829956539209215,0.040239934577675995,0.047619047619047616,0.17914853753128152,0.17384557735002917,0.1195416617079915,0.04748563256746747
2707,0.92,0.3139449368261001,0.23989837146427972,0.8567603970802041,0.13198556650043622,0.047619047619047616,0.27349802482648056,0.05825722330335102,0.09004073726043668,0.07782542016047095
2708,0.92,0.5178604881324058,0.19215494730675303,0.9861456492868762,0.014199761591389054,0.047619047619047616,0.27496565047947674,0.1320423989631505,0.07011009557515109,0.02061685868830205
2709,0.92,0.08971755488730312,0.20391888131223107,0.08939724716608966,0.04063199699265302,0.047619047619047616,0.12278837638591958,0.1171941624548344,0.11263543745625779,0.08190815163065529
2710,0.92,0.09800104343017924,0.16414028281160042,0.5421427403019726,0.2306714260330631,0.047619047619047616,0.10520891153789895,0.0149773658520075,0.07793640668008481,0.09065500092047053
2711,0.92,0.532605004201057,0.053292871096873244,0.3653217408858599,0.05775611886733084,0.047619047619047616,0.21710057507489677,0.06612774226694258,0.038674202607308465,0.06821207164339003
2712,0.92,0.215231643223954,0.10495946580033666,0.8154907958191143,0.04526002452718872,0.047619047619047616,0.22067149465573185,0.13241536429148545,0.10658341771346683,0.03820065823582337
2713,0.92,0.20274510413982977,0.21388397677028775,0.183921239035568,0.0034616019397817888,0.047619047619047616,0.07931957294358383,0.02604385263320351,0.06976064830809603,0.07718783434907224
2714,0.92,0.10377054668423799,0.20350803114532778,0.8616563268025211,0.215514444538674,0.047619047619047616,0.07653026118910224,0.016768286098555654,0.09479157402169837,0.046322532146071876
2715,0.92,0.24085951071737827,0.1874719433455641,0.5358239997712084,0.10357940130847215,0.047619047619047616,0.08522125996814466,0.016739372069584018,0.08148531720954863,0.07241007727643647
2716,0.92,0.19152010608070202,0.09421821020740846,0.7753851744499464,0.09660424465536654,0.047619047619047616,0.1616127600752881,0.128423536711814,0.11713493520234848,0.05351584014094171
2717,0.92,0.4157280310160191,0.24324350575915832,0.6055374112828865,0.21827231877716816,0.047619047619047616,0.10994375506511657,0.01487243201451038,0.07562333834790558,0.09246311013441831
2718,0.92,0.17136377578322914,0.22379412538211874,0.6734483801076339,0.0916992551032893,0.047619047619047616,0.17982553054102327,0.07731028254262405,0.09502392896146501,0.06558966922460759
2719,0.92,0.2637938507524615,0.09424290848936397,0.6165496064309811,0.16391829998176569,0.047619047619047616,0.041109589160396864,0.013669704241528084,0.08068754966150468,0.06894946705500361
2720,0.92,0.32091300754800334,0.08436086801373788,0.5437085944220872,0.09728118906967259,0.047619047619047616,0.10853911108360807,0.0128329645907186,0.08591972912628446,0.06101672054677942
2721,0.92,0.27354412616590257,0.21191115040038572,0.6778757776173281,0.13432981504056685,0.047619047619047616,0.009478753803442274,0.00554653758541849,0.07895819307270438,0.06789716703275936
2722,0.92,0.11102351843469721,0.05229679326282904,0.3753194769775484,0.1910788279999321,0.047619047619047616,0.25623924974007606,0.22534693472798478,0.13509105996754903,0.06230093256826268
2723,0.92,0.29221858669687656,0.11275423652198042,0.7030586011829685,0.11721383393283336,0.047619047619047616,0.22626382487958158,0.10215290157797059,0.1107109204013166,0.05851464502671115
2724,0.92,0.598914572889454,0.19555020065286038,0.9339354387725858,0.07908641155211832,0.047619047619047616,0.05239425191933381,0.032672800402874264,0.08159792108309512,0.06069530698352465
2725,0.92,0.26412425449759186,0.13605811191367578,0.5893706334214062,0.012235186659257186,0.047619047619047616,0.16504671758377984,0.08547292343249992,0.09400873371196966,0.04286300421856179
2726,0.92,0.9110886544548262,0.18192071038561852,0.5102994762795955,0.011639835181893182,0.047619047619047616,0.1619979344694393,0.041852459804589216,0.033558833880164396,0.05251620934413265
2727,0.92,0.39487863666795403,0.21825136011319385,0.4589150630638138,0.21927092989703234,0.047619047619047616,0.02141436248988191,0.01272128820890203,0.0835684766782926,0.07892704192612471
2728,0.92,0.547934189793175,0.19990266480696844,0.8886663372955365,0.022698275514495797,0.047619047619047616,0.23292028226669298,0.03350487152096536,0.07282150663713516,0.026783887441702237
2729,0.92,0.5345623712620623,0.21285577876991185,0.8592262256889741,0.22162695103477043,0.047619047619047616,0.2283805015485319,0.20238875585057206,0.12248185025959801,0.08534389336553455
2730,0.92,0.12517876699056807,0.06216913175425096,0.764622767859831,0.10705171461082255,0.047619047619047616,0.06732599483137386,0.02496954976726211,0.10786610784804623,0.05912641118652634
2731,0.92,0.6253273954270918,0.06029794633395378,0.6900047442746599,0.03144241742158935,0.047619047619047616,0.10527578386746363,0.08050475588571167,0.07578794189722493,0.06658879646473337
2732,0.92,0.6658867991426467,0.22760294232210554,0.9907430367736126,0.16513471032208438,0.047619047619047616,0.0204899430576573,0.009405772986963875,0.10115037303431572,0.08203309308731324
2733,0.92,0.10813502394776195,0.2307355642687557,0.4820365898465947,0.042058588268904795,0.047619047619047616,0.15027437508480238,0.14159183246962512,0.10506315316405733,0.05367074083526167
2734,0.92,0.21514006021486398,0.13749514975886504,0.8949513616329213,0.1810250541417114,0.047619047619047616,0.09636893710389914,0.03446587867240057,0.0979515803575113,0.04873204531367708
2735,0.92,0.7658867037858321,0.1144500781602301,0.8843118799877036,0.09964641519970782,0.047619047619047616,0.10475849125547813,0.06844589245621978,0.08940589073547467,0.08648541072754379
2736,0.92,0.1746980892444034,0.17907092528947027,0.7546172758081026,0.005349843906451962,0.047619047619047616,0.19338677719739167,0.13639390024992912,0.10145477639526362,0.05011906142440566
2737,0.92,0.10584524721489487,0.19973031295641147,0.4537651208715282,0.06684730496059293,0.047619047619047616,0.23949055090537014,0.1320253706649636,0.13381089098508164,0.06616694634020961
2738,0.92,0.05797995039483723,0.1278030079490679,0.3590479730932973,0.24951354313436,0.047619047619047616,0.2600947436203046,0.1630174779704991,0.148593209926885,0.07730233615515393
2739,0.92,0.11252981666458062,0.13126379199094068,0.4695116580627048,0.1533561067309472,0.047619047619047616,0.1624003343993891,0.014135727067915974,0.09965007607414851,0.05155205059771673
2740,0.92,0.6593053401983654,0.1894003535558994,0.6725269655598,0.15397777157353984,0.047619047619047616,0.2064887293242491,0.1150156420439199,0.08760623192427139,0.08509691221745062
2741,0.92,0.2482258653477606,0.1588667149459936,0.98537204412295,0.15542019432644655,0.047619047619047616,0.08557651595942202,0.04751525530836889,0.07947379885247707,0.0848307696521763
2742,0.92,0.7496536337027666,0.21618817356225306,0.8720936487949003,0.1953277934236888,0.047619047619047616,0.056657521840860224,0.030154184701925244,0.08798234224988327,0.07637530437040327
2743,0.92,0.9332532663884253,0.15451916273184269,0.9934136370464768,0.05753180814125014,0.047619047619047616,0.0031444818118531947,0.00017377361284461425,0.08460139458152564,0.07976558179415576
2744,0.92,0.4323397946563878,0.13629730990357297,0.5298063416898894,0.05542461068578916,0.047619047619047616,0.031942338119601975,0.02715303347970772,0.09464530144992284,0.0905360037737514
2745,0.92,0.4219767083121422,0.072740987903396,0.5347737924522867,0.02323118886419856,0.047619047619047616,0.2493322914905397,0.03226649412737428,0.04620406328082189,0.07724865409487636
